Borewell_ID,Year,Month,Day,Rainfall_mm,GW_Level_m,Prev_Day_GW,Prev_7Day_GW,temperature,latitude,longitude
borewell_4,2021,8,2,39.59,16.558,16.455,16.508,31.0,13.06985,80.27368
borewell_4,2021,8,3,18.63,16.533,16.558,16.509,29.3,13.06985,80.27368
borewell_4,2021,8,4,19.28,16.515,16.533,16.505,32.5,13.06985,80.27368
borewell_4,2021,8,5,11.39,16.476,16.515,16.503,24.0,13.06985,80.27368
borewell_4,2021,8,6,5.51,16.524,16.476,16.507,30.7,13.06985,80.27368
borewell_4,2021,8,7,26.08,16.501,16.524,16.509,32.3,13.06985,80.27368
borewell_4,2021,8,8,16.8,16.455,16.501,16.509,25.6,13.06985,80.27368
borewell_4,2021,8,9,11.7,16.496,16.455,16.5,33.4,13.06985,80.27368
borewell_4,2021,8,10,26.9,16.479,16.496,16.492,31.0,13.06985,80.27368
borewell_4,2021,8,11,31.64,16.484,16.479,16.488,28.8,13.06985,80.27368
borewell_4,2021,8,12,28.14,16.474,16.484,16.488,31.9,13.06985,80.27368
borewell_4,2021,8,13,8.61,16.485,16.474,16.482,36.0,13.06985,80.27368
borewell_4,2021,8,14,43.83,16.558,16.485,16.49,30.5,13.06985,80.27368
borewell_4,2021,8,15,30.4,16.472,16.558,16.493,30.7,13.06985,80.27368
borewell_4,2021,8,16,16.23,16.489,16.472,16.492,28.6,13.06985,80.27368
borewell_4,2021,8,17,6.24,16.504,16.489,16.495,27.5,13.06985,80.27368
borewell_4,2021,8,18,12.92,16.523,16.504,16.501,32.5,13.06985,80.27368
borewell_4,2021,8,19,4.79,16.43,16.523,16.494,27.4,13.06985,80.27368
borewell_4,2021,8,20,19.61,16.56,16.43,16.505,30.2,13.06985,80.27368
borewell_4,2021,8,21,27.86,16.449,16.56,16.49,28.6,13.06985,80.27368
borewell_4,2021,8,22,36.01,16.441,16.449,16.485,31.4,13.06985,80.27368
borewell_4,2021,8,23,31.0,16.477,16.441,16.483,31.0,13.06985,80.27368
borewell_4,2021,8,24,21.85,16.501,16.477,16.483,33.1,13.06985,80.27368
borewell_4,2021,8,25,20.57,16.548,16.501,16.487,28.5,13.06985,80.27368
borewell_4,2021,8,26,37.85,16.496,16.548,16.496,29.2,13.06985,80.27368
borewell_4,2021,8,27,22.14,16.423,16.496,16.476,27.1,13.06985,80.27368
borewell_4,2021,8,28,32.46,16.361,16.423,16.464,28.7,13.06985,80.27368
borewell_4,2021,8,29,5.58,16.488,16.361,16.471,31.1,13.06985,80.27368
borewell_4,2021,8,30,31.53,16.439,16.488,16.465,32.3,13.06985,80.27368
borewell_4,2021,8,31,17.58,16.494,16.439,16.464,27.2,13.06985,80.27368
borewell_4,2021,9,1,37.96,16.48,16.494,16.455,32.6,13.06985,80.27368
borewell_4,2021,9,2,25.29,16.44,16.48,16.447,34.1,13.06985,80.27368
borewell_4,2021,9,3,28.86,16.372,16.44,16.439,31.2,13.06985,80.27368
borewell_4,2021,9,4,12.77,16.482,16.372,16.456,35.6,13.06985,80.27368
borewell_4,2021,9,5,34.58,16.411,16.482,16.445,27.7,13.06985,80.27368
borewell_4,2021,9,6,10.63,16.486,16.411,16.452,26.3,13.06985,80.27368
borewell_4,2021,9,7,34.88,16.454,16.486,16.446,24.7,13.06985,80.27368
borewell_4,2021,9,8,8.53,16.342,16.454,16.427,34.5,13.06985,80.27368
borewell_4,2021,9,9,36.41,16.408,16.342,16.422,32.0,13.06985,80.27368
borewell_4,2021,9,10,28.88,16.464,16.408,16.435,29.8,13.06985,80.27368
borewell_4,2021,9,11,11.49,16.516,16.464,16.44,30.8,13.06985,80.27368
borewell_4,2021,9,12,11.18,16.475,16.516,16.449,26.6,13.06985,80.27368
borewell_4,2021,9,13,23.78,16.493,16.475,16.45,36.0,13.06985,80.27368
borewell_4,2021,9,14,23.0,16.384,16.493,16.44,30.4,13.06985,80.27368
borewell_4,2021,9,15,9.03,16.491,16.384,16.462,30.3,13.06985,80.27368
borewell_4,2021,9,16,26.53,16.448,16.491,16.467,32.2,13.06985,80.27368
borewell_4,2021,9,17,10.75,16.41,16.448,16.46,31.4,13.06985,80.27368
borewell_4,2021,9,18,27.66,16.418,16.41,16.446,30.7,13.06985,80.27368
borewell_4,2021,9,19,16.13,16.458,16.418,16.443,27.6,13.06985,80.27368
borewell_4,2021,9,20,6.57,16.373,16.458,16.426,31.4,13.06985,80.27368
borewell_4,2021,9,21,33.5,16.373,16.373,16.425,35.6,13.06985,80.27368
borewell_4,2021,9,22,24.53,16.413,16.373,16.413,34.0,13.06985,80.27368
borewell_4,2021,9,23,16.4,16.393,16.413,16.406,34.8,13.06985,80.27368
borewell_4,2021,9,24,31.6,16.467,16.393,16.414,28.5,13.06985,80.27368
borewell_4,2021,9,25,6.69,16.348,16.467,16.404,27.0,13.06985,80.27368
borewell_4,2021,9,26,15.3,16.441,16.348,16.401,29.6,13.06985,80.27368
borewell_4,2021,9,27,12.2,16.453,16.441,16.413,30.2,13.06985,80.27368
borewell_4,2021,9,28,12.9,16.455,16.453,16.424,33.3,13.06985,80.27368
borewell_4,2021,9,29,18.92,16.417,16.455,16.425,24.9,13.06985,80.27368
borewell_4,2021,9,30,8.4,16.39,16.417,16.425,34.6,13.06985,80.27368
borewell_4,2021,10,1,14.2,16.474,16.39,16.426,29.5,13.06985,80.27368
borewell_4,2021,10,2,9.51,16.413,16.474,16.435,28.7,13.06985,80.27368
borewell_4,2021,10,3,3.99,16.355,16.413,16.423,27.0,13.06985,80.27368
borewell_4,2021,10,4,13.34,16.287,16.355,16.399,25.0,13.06985,80.27368
borewell_4,2021,10,5,13.54,16.316,16.287,16.379,32.5,13.06985,80.27368
borewell_4,2021,10,6,4.48,16.386,16.316,16.375,30.2,13.06985,80.27368
borewell_4,2021,10,7,4.05,16.36,16.386,16.37,26.1,13.06985,80.27368
borewell_4,2021,10,8,6.31,16.363,16.36,16.354,26.1,13.06985,80.27368
borewell_4,2021,10,9,3.65,16.33,16.363,16.343,29.0,13.06985,80.27368
borewell_4,2021,10,10,15.49,16.342,16.33,16.341,35.0,13.06985,80.27368
borewell_4,2021,10,11,7.09,16.249,16.342,16.335,29.2,13.06985,80.27368
borewell_4,2021,10,12,11.4,16.425,16.249,16.351,25.5,13.06985,80.27368
borewell_4,2021,10,13,6.11,16.379,16.425,16.35,29.3,13.06985,80.27368
borewell_4,2021,10,14,11.0,16.372,16.379,16.351,29.2,13.06985,80.27368
borewell_4,2021,10,15,6.34,16.246,16.372,16.335,24.0,13.06985,80.27368
borewell_4,2021,10,16,4.47,16.366,16.246,16.34,29.8,13.06985,80.27368
borewell_4,2021,10,17,16.7,16.344,16.366,16.34,29.3,13.06985,80.27368
borewell_4,2021,10,18,12.57,16.212,16.344,16.335,32.1,13.06985,80.27368
borewell_4,2021,10,19,14.98,16.376,16.212,16.328,35.5,13.06985,80.27368
borewell_4,2021,10,20,10.56,16.266,16.376,16.312,33.4,13.06985,80.27368
borewell_4,2021,10,21,4.37,16.366,16.266,16.311,29.2,13.06985,80.27368
borewell_4,2021,10,22,7.64,16.289,16.366,16.317,26.7,13.06985,80.27368
borewell_4,2021,10,23,4.07,16.402,16.289,16.322,36.0,13.06985,80.27368
borewell_4,2021,10,24,4.28,16.254,16.402,16.309,30.2,13.06985,80.27368
borewell_4,2021,10,25,2.12,16.295,16.254,16.321,30.0,13.06985,80.27368
borewell_4,2021,10,26,5.6,16.35,16.295,16.317,29.9,13.06985,80.27368
borewell_4,2021,10,27,16.49,16.289,16.35,16.321,30.6,13.06985,80.27368
borewell_4,2021,10,28,9.51,16.262,16.289,16.306,29.6,13.06985,80.27368
borewell_4,2021,10,29,6.44,16.31,16.262,16.309,28.3,13.06985,80.27368
borewell_4,2021,10,30,3.77,16.261,16.31,16.289,28.4,13.06985,80.27368
borewell_4,2021,10,31,7.73,16.19,16.261,16.28,29.9,13.06985,80.27368
borewell_4,2021,11,1,8.62,16.286,16.19,16.278,28.4,13.06985,80.27368
borewell_4,2021,11,2,18.1,16.202,16.286,16.257,27.9,13.06985,80.27368
borewell_4,2021,11,3,16.41,16.233,16.202,16.249,30.3,13.06985,80.27368
borewell_4,2021,11,4,17.08,16.333,16.233,16.259,29.2,13.06985,80.27368
borewell_4,2021,11,5,2.49,16.282,16.333,16.255,34.5,13.06985,80.27368
borewell_4,2021,11,6,11.26,16.272,16.282,16.257,24.0,13.06985,80.27368
borewell_4,2021,11,7,5.75,16.267,16.272,16.268,33.3,13.06985,80.27368
borewell_4,2021,11,8,2.71,16.189,16.267,16.254,33.7,13.06985,80.27368
borewell_4,2021,11,9,7.42,16.286,16.189,16.266,24.0,13.06985,80.27368
borewell_4,2021,11,10,15.18,16.268,16.286,16.271,29.0,13.06985,80.27368
borewell_4,2021,11,11,4.77,16.098,16.268,16.237,28.9,13.06985,80.27368
borewell_4,2021,11,12,14.59,16.237,16.098,16.231,25.8,13.06985,80.27368
borewell_4,2021,11,13,4.12,16.241,16.237,16.226,27.7,13.06985,80.27368
borewell_4,2021,11,14,6.53,16.131,16.241,16.207,26.7,13.06985,80.27368
borewell_4,2021,11,15,6.87,16.088,16.131,16.193,35.3,13.06985,80.27368
borewell_4,2021,11,16,8.85,16.144,16.088,16.172,32.8,13.06985,80.27368
borewell_4,2021,11,17,7.77,16.172,16.144,16.159,33.8,13.06985,80.27368
borewell_4,2021,11,18,8.49,16.172,16.172,16.169,32.2,13.06985,80.27368
borewell_4,2021,11,19,10.61,16.15,16.172,16.157,26.6,13.06985,80.27368
borewell_4,2021,11,20,2.49,16.217,16.15,16.154,28.4,13.06985,80.27368
borewell_4,2021,11,21,6.95,16.111,16.217,16.151,31.5,13.06985,80.27368
borewell_4,2021,11,22,5.48,16.163,16.111,16.161,26.3,13.06985,80.27368
borewell_4,2021,11,23,5.86,16.119,16.163,16.158,32.1,13.06985,80.27368
borewell_4,2021,11,24,9.76,16.147,16.119,16.154,29.3,13.06985,80.27368
borewell_4,2021,11,25,4.6,16.153,16.147,16.152,28.9,13.06985,80.27368
borewell_4,2021,11,26,16.87,16.232,16.153,16.163,32.1,13.06985,80.27368
borewell_4,2021,11,27,9.04,16.09,16.232,16.145,31.3,13.06985,80.27368
borewell_4,2021,11,28,13.67,16.19,16.09,16.156,28.9,13.06985,80.27368
borewell_4,2021,11,29,8.06,16.169,16.19,16.157,33.5,13.06985,80.27368
borewell_4,2021,11,30,4.12,16.154,16.169,16.162,26.8,13.06985,80.27368
borewell_4,2021,12,1,0.33,16.028,16.154,16.145,31.8,13.06985,80.27368
borewell_4,2021,12,2,3.68,16.156,16.028,16.146,31.8,13.06985,80.27368
borewell_4,2021,12,3,0.22,16.076,16.156,16.123,29.1,13.06985,80.27368
borewell_4,2021,12,4,1.98,16.075,16.076,16.121,31.0,13.06985,80.27368
borewell_4,2021,12,5,0.42,16.049,16.075,16.101,26.2,13.06985,80.27368
borewell_4,2021,12,6,0.5,16.056,16.049,16.085,32.8,13.06985,80.27368
borewell_4,2021,12,7,2.54,16.137,16.056,16.082,29.4,13.06985,80.27368
borewell_4,2021,12,8,2.42,16.029,16.137,16.083,28.4,13.06985,80.27368
borewell_4,2021,12,9,0.18,16.021,16.029,16.063,33.1,13.06985,80.27368
borewell_4,2021,12,10,2.25,15.988,16.021,16.051,27.9,13.06985,80.27368
borewell_4,2021,12,11,2.78,16.069,15.988,16.05,25.8,13.06985,80.27368
borewell_4,2021,12,12,3.51,16.098,16.069,16.057,25.3,13.06985,80.27368
borewell_4,2021,12,13,0.53,16.108,16.098,16.064,31.8,13.06985,80.27368
borewell_4,2021,12,14,3.52,16.052,16.108,16.052,26.2,13.06985,80.27368
borewell_4,2021,12,15,4.08,16.017,16.052,16.05,35.3,13.06985,80.27368
borewell_4,2021,12,16,0.05,15.972,16.017,16.043,24.0,13.06985,80.27368
borewell_4,2021,12,17,1.54,15.954,15.972,16.038,35.1,13.06985,80.27368
borewell_4,2021,12,18,0.27,15.966,15.954,16.024,30.6,13.06985,80.27368
borewell_4,2021,12,19,3.75,16.026,15.966,16.013,29.7,13.06985,80.27368
borewell_4,2021,12,20,1.6,15.941,16.026,15.99,28.4,13.06985,80.27368
borewell_4,2021,12,21,5.14,16.045,15.941,15.989,31.2,13.06985,80.27368
borewell_4,2021,12,22,3.39,16.059,16.045,15.995,29.9,13.06985,80.27368
borewell_4,2021,12,23,4.33,16.032,16.059,16.003,33.3,13.06985,80.27368
borewell_4,2021,12,24,3.72,15.961,16.032,16.004,30.3,13.06985,80.27368
borewell_4,2021,12,25,2.6,15.964,15.961,16.004,30.5,13.06985,80.27368
borewell_4,2021,12,26,0.05,15.995,15.964,16.0,28.9,13.06985,80.27368
borewell_4,2021,12,27,1.64,16.011,15.995,16.01,29.8,13.06985,80.27368
borewell_4,2021,12,28,4.18,15.945,16.011,15.996,30.9,13.06985,80.27368
borewell_4,2021,12,29,3.17,15.946,15.945,15.979,24.9,13.06985,80.27368
borewell_4,2021,12,30,1.06,15.94,15.946,15.966,26.0,13.06985,80.27368
borewell_4,2021,12,31,1.43,15.974,15.94,15.968,32.2,13.06985,80.27368
borewell_4,2022,1,1,5.42,15.997,15.974,15.973,30.5,13.06985,80.27368
borewell_4,2022,1,2,2.55,15.973,15.997,15.97,29.4,13.06985,80.27368
borewell_4,2022,1,3,1.56,16.02,15.973,15.971,30.1,13.06985,80.27368
borewell_4,2022,1,4,3.1,16.01,16.02,15.98,31.0,13.06985,80.27368
borewell_4,2022,1,5,0.73,15.993,16.01,15.987,28.4,13.06985,80.27368
borewell_4,2022,1,6,5.22,15.874,15.993,15.977,27.7,13.06985,80.27368
borewell_4,2022,1,7,5.5,16.082,15.874,15.993,30.6,13.06985,80.27368
borewell_4,2022,1,8,1.32,15.955,16.082,15.987,27.1,13.06985,80.27368
borewell_4,2022,1,9,4.85,15.967,15.955,15.986,31.2,13.06985,80.27368
borewell_4,2022,1,10,3.97,15.912,15.967,15.97,24.9,13.06985,80.27368
borewell_4,2022,1,11,3.93,15.934,15.912,15.959,33.1,13.06985,80.27368
borewell_4,2022,1,12,1.9,15.946,15.934,15.953,31.4,13.06985,80.27368
borewell_4,2022,1,13,2.03,15.845,15.946,15.949,30.8,13.06985,80.27368
borewell_4,2022,1,14,0.56,15.827,15.845,15.912,32.9,13.06985,80.27368
borewell_4,2022,1,15,1.74,15.92,15.827,15.907,35.0,13.06985,80.27368
borewell_4,2022,1,16,2.48,15.903,15.92,15.898,33.0,13.06985,80.27368
borewell_4,2022,1,17,0.37,15.938,15.903,15.902,24.5,13.06985,80.27368
borewell_4,2022,1,18,4.31,15.934,15.938,15.902,26.2,13.06985,80.27368
borewell_4,2022,1,19,0.53,15.957,15.934,15.903,28.1,13.06985,80.27368
borewell_4,2022,1,20,0.36,15.815,15.957,15.899,30.1,13.06985,80.27368
borewell_4,2022,1,21,1.23,15.85,15.815,15.902,31.6,13.06985,80.27368
borewell_4,2022,1,22,1.99,15.802,15.85,15.886,27.8,13.06985,80.27368
borewell_4,2022,1,23,1.23,15.882,15.802,15.883,30.6,13.06985,80.27368
borewell_4,2022,1,24,1.14,15.894,15.882,15.876,27.7,13.06985,80.27368
borewell_4,2022,1,25,2.43,15.917,15.894,15.874,28.2,13.06985,80.27368
borewell_4,2022,1,26,3.02,15.842,15.917,15.857,25.8,13.06985,80.27368
borewell_4,2022,1,27,4.16,15.827,15.842,15.859,27.2,13.06985,80.27368
borewell_4,2022,1,28,3.17,15.834,15.827,15.857,25.9,13.06985,80.27368
borewell_4,2022,1,29,3.29,15.849,15.834,15.864,27.1,13.06985,80.27368
borewell_4,2022,1,30,1.3,15.895,15.849,15.865,33.2,13.06985,80.27368
borewell_4,2022,1,31,1.13,15.846,15.895,15.859,27.2,13.06985,80.27368
borewell_4,2022,2,1,5.4,16.007,15.846,15.872,36.0,13.06985,80.27368
borewell_4,2022,2,2,3.36,15.899,16.007,15.88,31.5,13.06985,80.27368
borewell_4,2022,2,3,0.16,15.874,15.899,15.886,30.6,13.06985,80.27368
borewell_4,2022,2,4,3.47,15.833,15.874,15.886,27.4,13.06985,80.27368
borewell_4,2022,2,5,0.59,15.848,15.833,15.886,32.1,13.06985,80.27368
borewell_4,2022,2,6,1.87,15.784,15.848,15.87,28.3,13.06985,80.27368
borewell_4,2022,2,7,2.22,15.996,15.784,15.892,30.4,13.06985,80.27368
borewell_4,2022,2,8,1.91,15.8,15.996,15.862,36.0,13.06985,80.27368
borewell_4,2022,2,9,2.15,15.794,15.8,15.847,29.7,13.06985,80.27368
borewell_4,2022,2,10,3.69,15.863,15.794,15.845,33.4,13.06985,80.27368
borewell_4,2022,2,11,0.21,15.853,15.863,15.848,27.9,13.06985,80.27368
borewell_4,2022,2,12,4.57,15.886,15.853,15.854,29.9,13.06985,80.27368
borewell_4,2022,2,13,0.74,15.884,15.886,15.868,35.3,13.06985,80.27368
borewell_4,2022,2,14,1.91,15.719,15.884,15.828,28.1,13.06985,80.27368
borewell_4,2022,2,15,4.62,15.907,15.719,15.844,35.4,13.06985,80.27368
borewell_4,2022,2,16,1.74,15.893,15.907,15.858,32.1,13.06985,80.27368
borewell_4,2022,2,17,1.15,15.905,15.893,15.864,28.3,13.06985,80.27368
borewell_4,2022,2,18,3.07,15.867,15.905,15.866,31.9,13.06985,80.27368
borewell_4,2022,2,19,3.48,15.855,15.867,15.861,32.9,13.06985,80.27368
borewell_4,2022,2,20,1.16,15.802,15.855,15.85,31.9,13.06985,80.27368
borewell_4,2022,2,21,1.82,15.809,15.802,15.862,25.3,13.06985,80.27368
borewell_4,2022,2,22,3.72,15.98,15.809,15.873,27.8,13.06985,80.27368
borewell_4,2022,2,23,4.19,15.818,15.98,15.862,29.3,13.06985,80.27368
borewell_4,2022,2,24,1.51,15.947,15.818,15.868,29.8,13.06985,80.27368
borewell_4,2022,2,25,1.95,15.784,15.947,15.856,31.9,13.06985,80.27368
borewell_4,2022,2,26,3.58,15.935,15.784,15.868,30.5,13.06985,80.27368
borewell_4,2022,2,27,1.04,15.872,15.935,15.878,26.0,13.06985,80.27368
borewell_4,2022,2,28,3.65,15.878,15.872,15.888,31.1,13.06985,80.27368
borewell_4,2022,3,1,0.4,15.729,15.878,15.852,31.8,13.06985,80.27368
borewell_4,2022,3,2,2.63,15.861,15.729,15.858,31.7,13.06985,80.27368
borewell_4,2022,3,3,1.39,15.83,15.861,15.841,33.2,13.06985,80.27368
borewell_4,2022,3,4,5.26,15.776,15.83,15.84,32.5,13.06985,80.27368
borewell_4,2022,3,5,3.58,15.918,15.776,15.838,31.4,13.06985,80.27368
borewell_4,2022,3,6,0.6,15.764,15.918,15.822,29.8,13.06985,80.27368
borewell_4,2022,3,7,1.92,15.817,15.764,15.814,25.0,13.06985,80.27368
borewell_4,2022,3,8,3.74,15.821,15.817,15.827,31.3,13.06985,80.27368
borewell_4,2022,3,9,1.86,15.829,15.821,15.822,30.6,13.06985,80.27368
borewell_4,2022,3,10,5.02,15.813,15.829,15.82,30.8,13.06985,80.27368
borewell_4,2022,3,11,1.25,15.816,15.813,15.826,26.2,13.06985,80.27368
borewell_4,2022,3,12,2.01,15.872,15.816,15.819,26.8,13.06985,80.27368
borewell_4,2022,3,13,1.76,15.788,15.872,15.822,33.2,13.06985,80.27368
borewell_4,2022,3,14,0.07,15.831,15.788,15.824,29.9,13.06985,80.27368
borewell_4,2022,3,15,0.46,15.851,15.831,15.829,32.0,13.06985,80.27368
borewell_4,2022,3,16,3.23,15.741,15.851,15.816,30.1,13.06985,80.27368
borewell_4,2022,3,17,5.34,15.851,15.741,15.821,30.1,13.06985,80.27368
borewell_4,2022,3,18,3.8,15.805,15.851,15.82,32.8,13.06985,80.27368
borewell_4,2022,3,19,1.39,15.929,15.805,15.828,28.5,13.06985,80.27368
borewell_4,2022,3,20,3.72,15.84,15.929,15.835,30.3,13.06985,80.27368
borewell_4,2022,3,21,2.73,15.809,15.84,15.832,28.6,13.06985,80.27368
borewell_4,2022,3,22,1.44,15.936,15.809,15.844,28.7,13.06985,80.27368
borewell_4,2022,3,23,4.34,15.829,15.936,15.857,29.1,13.06985,80.27368
borewell_4,2022,3,24,3.06,15.821,15.829,15.853,30.7,13.06985,80.27368
borewell_4,2022,3,25,1.23,15.895,15.821,15.865,28.6,13.06985,80.27368
borewell_4,2022,3,26,5.13,15.872,15.895,15.857,33.8,13.06985,80.27368
borewell_4,2022,3,27,4.18,15.897,15.872,15.866,27.3,13.06985,80.27368
borewell_4,2022,3,28,0.38,15.892,15.897,15.877,29.4,13.06985,80.27368
borewell_4,2022,3,29,2.7,15.768,15.892,15.853,28.7,13.06985,80.27368
borewell_4,2022,3,30,3.11,15.838,15.768,15.855,34.3,13.06985,80.27368
borewell_4,2022,3,31,4.74,15.979,15.838,15.877,30.6,13.06985,80.27368
borewell_4,2022,4,1,2.25,15.885,15.979,15.876,33.1,13.06985,80.27368
borewell_4,2022,4,2,5.29,15.805,15.885,15.866,25.5,13.06985,80.27368
borewell_4,2022,4,3,1.58,15.833,15.805,15.857,30.8,13.06985,80.27368
borewell_4,2022,4,4,1.79,15.936,15.833,15.864,32.7,13.06985,80.27368
borewell_4,2022,4,5,1.06,15.86,15.936,15.877,30.2,13.06985,80.27368
borewell_4,2022,4,6,2.52,15.902,15.86,15.886,33.2,13.06985,80.27368
borewell_4,2022,4,7,3.4,15.904,15.902,15.875,28.4,13.06985,80.27368
borewell_4,2022,4,8,1.91,15.898,15.904,15.877,34.2,13.06985,80.27368
borewell_4,2022,4,9,2.69,15.869,15.898,15.886,36.0,13.06985,80.27368
borewell_4,2022,4,10,0.93,15.847,15.869,15.888,28.9,13.06985,80.27368
borewell_4,2022,4,11,0.71,15.833,15.847,15.873,28.7,13.06985,80.27368
borewell_4,2022,4,12,2.57,15.832,15.833,15.869,34.4,13.06985,80.27368
borewell_4,2022,4,13,1.64,15.926,15.832,15.873,34.7,13.06985,80.27368
borewell_4,2022,4,14,3.4,15.845,15.926,15.864,28.4,13.06985,80.27368
borewell_4,2022,4,15,2.04,15.904,15.845,15.865,28.7,13.06985,80.27368
borewell_4,2022,4,16,1.88,15.882,15.904,15.867,29.2,13.06985,80.27368
borewell_4,2022,4,17,0.01,15.843,15.882,15.866,26.0,13.06985,80.27368
borewell_4,2022,4,18,3.69,15.839,15.843,15.867,27.2,13.06985,80.27368
borewell_4,2022,4,19,3.94,15.888,15.839,15.875,27.0,13.06985,80.27368
borewell_4,2022,4,20,1.95,15.857,15.888,15.866,27.7,13.06985,80.27368
borewell_4,2022,4,21,3.62,15.863,15.857,15.868,29.9,13.06985,80.27368
borewell_4,2022,4,22,2.96,15.848,15.863,15.86,30.7,13.06985,80.27368
borewell_4,2022,4,23,0.08,15.887,15.848,15.861,34.7,13.06985,80.27368
borewell_4,2022,4,24,2.67,15.863,15.887,15.864,27.0,13.06985,80.27368
borewell_4,2022,4,25,1.34,15.89,15.863,15.871,33.0,13.06985,80.27368
borewell_4,2022,4,26,1.42,15.903,15.89,15.873,29.4,13.06985,80.27368
borewell_4,2022,4,27,1.94,15.891,15.903,15.878,29.9,13.06985,80.27368
borewell_4,2022,4,28,2.24,15.9,15.891,15.883,32.0,13.06985,80.27368
borewell_4,2022,4,29,5.54,15.916,15.9,15.893,26.6,13.06985,80.27368
borewell_4,2022,4,30,2.6,15.881,15.916,15.892,31.1,13.06985,80.27368
borewell_4,2022,5,1,1.9,15.862,15.881,15.892,30.5,13.06985,80.27368
borewell_4,2022,5,2,3.33,15.944,15.862,15.899,31.5,13.06985,80.27368
borewell_4,2022,5,3,1.68,15.967,15.944,15.909,30.9,13.06985,80.27368
borewell_4,2022,5,4,4.19,16.061,15.967,15.933,36.0,13.06985,80.27368
borewell_4,2022,5,5,1.16,15.964,16.061,15.942,28.1,13.06985,80.27368
borewell_4,2022,5,6,3.68,15.936,15.964,15.945,28.4,13.06985,80.27368
borewell_4,2022,5,7,3.88,15.982,15.936,15.959,28.1,13.06985,80.27368
borewell_4,2022,5,8,3.39,15.94,15.982,15.97,28.3,13.06985,80.27368
borewell_4,2022,5,9,0.06,15.879,15.94,15.961,28.1,13.06985,80.27368
borewell_4,2022,5,10,4.05,15.953,15.879,15.959,33.6,13.06985,80.27368
borewell_4,2022,5,11,1.33,15.985,15.953,15.948,34.3,13.06985,80.27368
borewell_4,2022,5,12,2.21,15.949,15.985,15.946,28.3,13.06985,80.27368
borewell_4,2022,5,13,3.2,15.944,15.949,15.947,27.5,13.06985,80.27368
borewell_4,2022,5,14,1.36,15.925,15.944,15.939,31.4,13.06985,80.27368
borewell_4,2022,5,15,0.82,15.971,15.925,15.944,28.3,13.06985,80.27368
borewell_4,2022,5,16,4.66,16.048,15.971,15.968,31.9,13.06985,80.27368
borewell_4,2022,5,17,5.25,15.911,16.048,15.962,30.6,13.06985,80.27368
borewell_4,2022,5,18,1.38,16.011,15.911,15.965,25.5,13.06985,80.27368
borewell_4,2022,5,19,0.92,16.02,16.011,15.976,34.6,13.06985,80.27368
borewell_4,2022,5,20,2.69,15.997,16.02,15.983,35.4,13.06985,80.27368
borewell_4,2022,5,21,3.66,15.999,15.997,15.994,28.2,13.06985,80.27368
borewell_4,2022,5,22,1.37,15.941,15.999,15.989,28.8,13.06985,80.27368
borewell_4,2022,5,23,2.63,16.033,15.941,15.987,30.9,13.06985,80.27368
borewell_4,2022,5,24,1.97,15.903,16.033,15.986,31.0,13.06985,80.27368
borewell_4,2022,5,25,0.4,15.995,15.903,15.984,32.0,13.06985,80.27368
borewell_4,2022,5,26,0.56,15.831,15.995,15.957,36.0,13.06985,80.27368
borewell_4,2022,5,27,0.35,15.937,15.831,15.948,29.5,13.06985,80.27368
borewell_4,2022,5,28,2.72,15.929,15.937,15.938,27.6,13.06985,80.27368
borewell_4,2022,5,29,1.74,15.914,15.929,15.935,25.9,13.06985,80.27368
borewell_4,2022,5,30,0.95,15.931,15.914,15.92,27.8,13.06985,80.27368
borewell_4,2022,5,31,0.63,15.952,15.931,15.927,29.9,13.06985,80.27368
borewell_4,2022,6,1,14.26,16.046,15.952,15.934,35.4,13.06985,80.27368
borewell_4,2022,6,2,31.71,16.041,16.046,15.964,28.4,13.06985,80.27368
borewell_4,2022,6,3,30.48,16.037,16.041,15.979,30.7,13.06985,80.27368
borewell_4,2022,6,4,26.56,16.021,16.037,15.992,30.0,13.06985,80.27368
borewell_4,2022,6,5,24.3,16.025,16.021,16.008,33.6,13.06985,80.27368
borewell_4,2022,6,6,42.33,16.023,16.025,16.021,36.0,13.06985,80.27368
borewell_4,2022,6,7,25.3,16.03,16.023,16.032,28.4,13.06985,80.27368
borewell_4,2022,6,8,16.11,16.076,16.03,16.036,28.5,13.06985,80.27368
borewell_4,2022,6,9,7.75,16.092,16.076,16.043,33.1,13.06985,80.27368
borewell_4,2022,6,10,27.52,16.014,16.092,16.04,32.0,13.06985,80.27368
borewell_4,2022,6,11,32.95,16.056,16.014,16.045,35.5,13.06985,80.27368
borewell_4,2022,6,12,25.39,16.11,16.056,16.057,31.8,13.06985,80.27368
borewell_4,2022,6,13,27.24,16.017,16.11,16.056,28.9,13.06985,80.27368
borewell_4,2022,6,14,25.05,16.103,16.017,16.067,31.8,13.06985,80.27368
borewell_4,2022,6,15,16.89,16.058,16.103,16.064,33.3,13.06985,80.27368
borewell_4,2022,6,16,26.23,16.134,16.058,16.07,32.5,13.06985,80.27368
borewell_4,2022,6,17,15.27,16.088,16.134,16.081,31.5,13.06985,80.27368
borewell_4,2022,6,18,11.72,16.047,16.088,16.08,33.2,13.06985,80.27368
